Kecamatan,MNDWI,NDWI,BUI,NDBI,NDTI,UI,VIBI,ARVI,EVI,GNDVI,LAI,NDVI,SAVI,SIPI,residential_x,secondary_x,service_x,tertiary_x,track_x,unclassified_x,living_street_x,footway_x,path_x,motorway_x,motorway_link_x,services_x,trunk_x,trunk_link_x,primary_x,proposed_x,construction_x,secondary_link_x,primary_link_x,tertiary_link_x,pedestrian_x,raceway_x,cycleway_x,steps_x,corridor_x,road_x,residential_y,secondary_y,service_y,tertiary_y,track_y,unclassified_y,living_street_y,footway_y,path_y,motorway_y,motorway_link_y,services_y,trunk_y,trunk_link_y,primary_y,proposed_y,construction_y,secondary_link_y,primary_link_y,tertiary_link_y,pedestrian_y,raceway_y,cycleway_y,steps_y,corridor_y,road_y,sum,min,max,mean_x,median,std,CO_column_number_density,H2O_column_number_density,NO2_column_number_density,SO2_column_number_density,geo_id,rwi_weight,LST_Day_1km,mean_y,Trees_x,Grassland_x,Cropland_x,Built-up_x,Shrubland_x,Barren Sparse Vegetation_x,Open Water_x,Herbaceous Wetland_x,Mangroves_x,Trees_y,Grassland_y,Cropland_y,Built-up_y,Shrubland_y,Barren Sparse Vegetation_y,Open Water_y,Herbaceous Wetland_y,Mangroves_y,Trees_x,Crops_x,Shrub and Scrub_x,Built Area_x,Cloud_x,Water_x,Grass_x,Flooded Vegetation_x,Bare Ground_x,Trees_y,Crops_y,Shrub and Scrub_y,Built Area_y,Cloud_y,Water_y,Grass_y,Flooded Vegetation_y,Bare Ground_y
6303090,0.069827973,-0.230982499,1599.703914,-0.308074177,0.207644929,69.1925823,0.691643675,0.213086491,0.373862265,0.230982499,1.234633676,0.278334514,0.417450019,0.777343176,126,0,83,15,35,65,0,0,1,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,57279.943,0.0,56429.176,55030.656,42134.912,168369.028,0.0,0.0,53.451,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.26416,0.229918092,6.144775867,0.369188944,0.329910398,0.228240846,0.026783221,3745.076959,3.97e-05,-4.51e-06,6303090,-0.20255,28.36802004,43.5688656,610.9786,0.0,0.0,0.0,0.0,3.9673,0.0,0.0,0.0,0.9935,0.0,0.0,0.0,0.0,0.0065,0.0,0.0,0.0,592.5249,1.9836,6.8565,0.9918,0.0,2.9754,8.5868,0.0,0.9918,0.9636,0.0032,0.0112,0.0016,0.0,0.0048,0.014,0.0,0.0016
6303091,0.086950135,-0.227743636,1653.352901,-0.322693423,0.202503247,67.73065777,0.677158763,0.209914207,0.36592873,0.227743636,1.205930145,0.271733536,0.407549622,0.78168859,20,0,6,1,22,49,0,0,0,,,,14,0,0,,0,0,0,0,1,0,0,0,0,0.0,9260.31,0.0,1755.865,8755.928,21870.207,97968.104,0.0,0.0,0.0,,,,20702.338,0.0,0.0,,0.0,0.0,0.0,0.0,38.871,0.0,0.0,0.0,0.0,0.0,804.1148682,0.221237734,0.565214396,0.324370661,0.321530372,0.036283348,0.026488134,3503.053795,3.9e-05,8.68e-06,6303091,-0.432926186,27.16207765,45.23252979,527.5081,0.9919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9981,0.0019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.5201,0.0,0.992,0.0,0.0,0.0,1.0152,0.0,0.0,0.9962,0.0,0.0019,0.0,0.0,0.0,0.0019,0.0,0.0
6303100,0.026349097,-0.231693073,1652.121221,-0.26527642,0.214960582,73.47235786,0.734323013,0.210400106,0.370779698,0.231693073,1.223480947,0.278559422,0.417787583,0.812815233,121,0,44,12,29,21,0,0,2,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,57457.602,0.0,38268.341,89501.129,40228.282,67268.726,0.0,0.0,122.096,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.1633301,0.259010166,6.670096397,0.432920762,0.361684829,0.375705808,0.026712525,3817.426804,3.98e-05,-7.96e-06,6303100,-0.28586809,29.23893461,43.12873174,260.0069,0.0,0.0,0.0,0.0,1.1784,0.0,0.0,0.0,0.9955,0.0,0.0,0.0,0.0,0.0045,0.0,0.0,0.0,238.6059,2.9751,8.0576,0.9918,0.0,0.0,10.4343,0.0,0.0,0.914,0.0114,0.0309,0.0038,0.0,0.0,0.04,0.0,0.0
6303101,0.01709223,-0.228353821,1658.316956,-0.25138374,0.21467778,74.86162615,0.748414681,0.203801039,0.353798637,0.228353821,1.162043469,0.273226821,0.40978882,0.720224144,252,0,108,3,34,36,0,0,1,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,137330.637,0.0,60209.946,36471.137,18773.313,86776.552,0.0,0.0,548.639,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.9435425,0.337982386,2.335737228,0.57853691,0.514544547,0.261441177,0.026859404,3855.207678,4.03e-05,-3.5e-06,6303101,-0.187366756,29.92312232,42.69238304,81.6839,0.0,0.0,0.0,0.0,1.0618,0.0,0.0,0.0,0.9872,0.0,0.0,0.0,0.0,0.0128,0.0,0.0,0.0,75.5698,2.9754,2.9326,0.0078,0.0,1.3185,0.0,0.0,0.0,0.9126,0.0359,0.0354,0.0001,0.0,0.0159,0.0,0.0,0.0
6303110,0.018794146,-0.209334819,1706.247873,-0.232333986,0.210569822,76.76660134,0.767396229,0.185411855,0.326274444,0.209334819,1.06246094,0.24981388,0.374672792,0.652367192,300,0,79,18,14,17,0,0,2,,,,4,0,0,,0,0,0,0,0,0,0,0,0,0.0,79925.331,0.0,50825.498,92715.225,18211.144,66467.428,0.0,0.0,251.725,,,,15736.599,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.5349731,0.283966422,5.107709408,0.581416343,0.422743976,0.507572382,0.027141371,3846.500523,4.07e-05,-2.96e-05,6303110,-0.044061704,30.59256824,42.30458965,181.3689,36.2929,5.4911,0.0,7.3192,5.8415,0.0,0.0,0.0,0.7675,0.1536,0.0232,0.0,0.031,0.0247,0.0,0.0,0.0,145.0026,35.5265,18.8425,1.9833,0.0,0.6922,26.251,6.9575,0.9917,0.6138,0.1504,0.0798,0.0084,0.0,0.0029,0.1111,0.0295,0.0042
6303120,0.020417008,-0.216124075,1604.643873,-0.241508691,0.215252317,75.84913076,0.758396032,0.196492939,0.332280797,0.216124075,1.084191924,0.261787647,0.392629684,0.798419349,192,0,138,4,20,22,0,0,6,,,,3,0,0,,0,0,0,0,0,0,0,0,0,0.0,90900.458,0.0,84545.518,61177.788,27537.427,65614.912,0.0,0.0,173.674,,,,24642.579,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.7868958,0.267971575,2.6412642,0.603235053,0.509496689,0.318247278,0.026943817,3799.944177,4.07e-05,4.15e-06,6303120,-0.021432253,30.27089331,42.0815414,113.8631,4.8891,10.9839,0.0,0.0,3.8272,0.0,10.3734,0.0,0.7911,0.034,0.0763,0.0,0.0,0.0266,0.0,0.0721,0.0,105.906,7.7124,1.5441,0.984,0.0,0.7234,7.5921,18.5529,0.9918,0.7354,0.0536,0.0107,0.0068,0.0,0.005,0.0527,0.1288,0.0069
6303121,0.041707955,-0.223483255,1712.197301,-0.272532745,0.214286903,72.74672617,0.726933478,0.203787207,0.349543076,0.223483255,1.14664685,0.266552808,0.399778836,0.797727825,42,0,19,2,11,23,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,41505.771,0.0,20109.997,7108.605,14412.012,20626.298,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.4380493,0.280177146,0.902865767,0.412646626,0.398903131,0.074500838,0.027380452,3751.781735,4.06e-05,-2.93e-06,6303121,-0.366871325,29.29496895,43.37543639,89.0885,0.0,0.0,0.0,0.0,1.9838,0.0,0.0,0.0,0.9782,0.0,0.0,0.0,0.0,0.0218,0.0,0.0,0.0,89.0457,0.0,0.0,0.9919,0.0,0.0,0.0,0.0,0.9919,0.9782,0.0,0.0,0.0109,0.0,0.0,0.0,0.0,0.0109
6303122,0.0547415,-0.172875108,1610.81692,-0.229037874,0.203870419,77.09621258,0.770679414,0.161719357,0.252130547,0.172875108,0.79420832,0.213280886,0.319872649,0.609803103,203,0,137,3,23,52,0,6,1,,,,0,0,0,,0,0,0,0,6,0,0,1,0,0.0,73517.356,0.0,193474.254,9233.57,22740.678,105275.086,0.0,1340.094,63.774,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,310.66,0.0,0.0,13.146,0.0,0.0,754.2627563,0.216255292,17.59644318,0.375816022,0.322526127,0.450813551,0.027224932,3867.054176,4.06e-05,-1.27e-05,6303122,-0.254815666,30.65261956,43.2141403,178.671,78.6789,33.3719,0.0,52.6643,11.773,0.0,73.748,0.0,0.4166,0.1834,0.0778,0.0,0.1228,0.0274,0.0,0.1719,0.0,74.0462,178.7796,41.0368,1.9837,0.0,2.7615,45.5838,82.8019,1.9836,0.1726,0.4168,0.0957,0.0046,0.0,0.0064,0.1063,0.193,0.0046
6304010,0.152470516,-0.11931368,1513.183396,-0.275619813,0.199668792,72.43801871,0.723372132,0.126499615,0.156907448,0.11931368,0.449691146,0.152020207,0.227993897,0.225686197,340,0,13,30,24,119,0,1,7,,,,0,0,0,,0,0,0,0,4,0,0,0,0,0.0,70753.905,0.0,1370.972,7268.385,28721.219,34463.623,0.0,27.706,15718.694,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,269.558,0.0,0.0,0.0,0.0,0.0,455.121521,0.243424505,3.505332232,0.416016016,0.38168627,0.17818027,0.028171788,4091.481918,4.15e-05,4.49e-05,6304010,-0.126822863,29.01467977,41.65033318,26.1427,8.5629,109.3807,0.0,2.0065,13.3179,38.3866,12.8901,23.307,0.1117,0.0366,0.4675,0.0,0.0086,0.0569,0.164,0.0551,0.0996,19.279,118.3918,2.5819,4.9579,0.0,34.9179,0.0,53.9243,0.0,0.0824,0.5058,0.011,0.0212,0.0,0.1492,0.0,0.2304,0.0
6304020,0.068888869,-0.182123088,1572.550548,-0.255088599,0.21214374,74.49113981,0.744556667,0.17036442,0.259326813,0.182123088,0.820244411,0.222165977,0.333200655,0.658478199,495,0,74,61,21,26,13,15,47,,,,0,0,0,,0,0,0,1,0,0,0,3,0,0.0,131106.431,0.0,15398.608,40399.371,14147.601,21111.845,2179.027,1733.665,40822.959,,,,0.0,0.0,0.0,,0.0,0.0,0.0,82.859,0.0,0.0,0.0,364.64,0.0,0.0,567.5481567,0.274972796,9.89927578,0.721153948,0.507575154,0.805868257,0.027962932,3919.728638,4.14e-05,1.93e-05,6304020,0.136233185,29.72532332,42.26400961,74.7487,16.4343,64.37,0.0311,4.8689,0.0,6.7706,0.0,0.0,0.447,0.0983,0.3849,0.0002,0.0291,0.0,0.0405,0.0,0.0,6.6851,135.4665,3.3017,2.6601,0.0,7.6106,7.8439,3.675,0.0,0.04,0.81,0.0197,0.0159,0.0,0.0455,0.0469,0.022,0.0
6304030,0.041670216,-0.199727163,1561.021407,-0.245365591,0.21537597,75.46344105,0.754441729,0.183723637,0.280995264,0.199727163,0.898640863,0.242836816,0.364202139,0.65883145,192,0,37,66,21,33,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,1,0,0.0,74686.142,0.0,15339.96,38318.089,20459.019,28203.31,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.167,0.0,0.0,307.7856445,0.306523234,2.036191702,0.471340956,0.43789652,0.14038431,0.027965153,3869.936852,4.11e-05,1.81e-05,6304030,-0.133917394,29.86434327,41.94299659,40.8397,16.3964,75.3827,0.0,3.0258,0.0,0.0,3.9749,0.0,0.2925,0.1174,0.5399,0.0,0.0217,0.0,0.0,0.0285,0.0,24.9919,71.6525,27.5433,2.9129,0.0,0.0,12.4489,0.07,0.0,0.179,0.5132,0.1973,0.0209,0.0,0.0,0.0892,0.0005,0.0
6304040,0.043508396,-0.188200957,1548.288935,-0.234240609,0.217721827,76.57593895,0.765327324,0.175015431,0.256653453,0.188200957,0.810572194,0.229504844,0.344204651,0.531111122,176,0,12,5,40,16,0,0,0,,,,14,0,0,,0,0,0,0,0,0,0,3,0,0.0,69770.79,0.0,3557.466,13437.036,72965.121,26374.814,0.0,0.0,0.0,,,,13818.22,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.55,0.0,0.0,215.0234528,0.244679824,1.979734778,0.429188528,0.368490726,0.212932283,0.027500334,3897.532369,4e-05,-8.89e-07,6304040,-0.099049799,29.86907796,42.91139164,20.2889,1.1669,72.1722,0.9918,0.0078,0.0,0.0,12.6136,0.0,0.1892,0.0109,0.673,0.0092,0.0001,0.0,0.0,0.1176,0.0,12.0893,46.5824,14.8665,2.1471,0.0,0.0,9.0862,22.4503,0.0,0.1128,0.4344,0.1387,0.02,0.0,0.0,0.0847,0.2094,0.0
6304050,0.068138794,-0.174372838,1493.215549,-0.244686729,0.215713172,75.53132712,0.755080229,0.170586952,0.234130626,0.174372838,0.729084604,0.219295263,0.32888972,0.507810269,269,0,17,15,26,37,0,0,1,,,,20,0,0,,0,0,0,0,0,0,0,6,0,0.0,74056.988,0.0,4373.204,17454.345,36671.709,28449.082,0.0,0.0,61.667,,,,8635.154,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.088,0.0,0.0,207.2029419,0.319119662,1.595190525,0.499284197,0.430643141,0.193100545,0.027403778,3898.912285,4.12e-05,1.48e-07,6304050,0.056325841,29.62515446,42.41274314,21.1898,0.0545,59.2482,0.0,2.9676,0.0,4.3134,0.3267,0.0,0.2405,0.0006,0.6725,0.0,0.0337,0.0,0.049,0.0037,0.0,4.0527,73.0402,0.634,2.1392,0.0,3.87,3.6989,0.6184,0.0,0.046,0.8295,0.0072,0.0243,0.0,0.044,0.042,0.007,0.0
6304060,0.056939992,-0.168044972,1598.279514,-0.227514957,0.199062676,77.24850432,0.772119621,0.157415198,0.240399991,0.168044972,0.751767169,0.206197297,0.309249792,0.643150024,1651,32,151,61,81,15,4,5,50,,,,41,3,0,,0,2,0,0,5,0,0,1,0,0.0,281716.619,9956.301,24055.096,20927.605,46914.865,18044.921,346.914,779.521,4002.677,,,,21006.291,118.08,0.0,,0.0,40.849,0.0,0.0,101.233,0.0,0.0,33.945,0.0,0.0,939.0095215,0.367802292,12.15411377,1.944119092,0.997269034,2.259984292,0.02754601,3846.38069,4.19e-05,-2.18e-06,6304060,0.790307732,29.9617817,42.97411489,38.5933,6.6507,30.1584,7.09,6.2151,0.9918,10.8745,2.6876,0.0,0.3737,0.0644,0.2921,0.0687,0.0602,0.0096,0.1053,0.026,0.0,17.3268,54.6025,1.9718,15.8367,0.0,11.5551,0.0,1.9836,0.0,0.1678,0.5287,0.0191,0.1533,0.0,0.1119,0.0,0.0192,0.0
6304070,0.054011575,-0.174448796,1512.62513,-0.229923418,0.207677172,77.0076583,0.769978694,0.168139641,0.244433504,0.174448796,0.766360418,0.219918264,0.329824664,0.574409957,504,0,47,0,69,124,0,0,4,,,,23,4,0,,0,0,0,0,9,0,0,0,0,1.0,161655.541,0.0,9602.214,0.0,47558.586,41288.842,0.0,0.0,71.8,,,,25929.682,100.785,0.0,,0.0,0.0,0.0,0.0,181.177,0.0,0.0,0.0,0.0,363.608,333.208252,0.304025441,2.543451071,0.614775373,0.505658627,0.309529283,0.027449286,3795.264322,4.09e-05,1.13e-05,6304070,-0.005021135,30.47296568,43.25261591,23.1767,9.961,39.668,0.0,14.0522,0.0,0.0,28.5164,0.0,0.2009,0.0863,0.3438,0.0,0.1218,0.0,0.0,0.2472,0.0,5.1185,76.0882,2.003,5.068,0.0,0.9918,4.1693,21.9239,0.0,0.0444,0.6596,0.0174,0.0439,0.0,0.0086,0.0361,0.19,0.0
6304071,0.062316343,-0.177672921,1542.294401,-0.24169897,0.211290916,75.83010292,0.757967988,0.170025388,0.256637658,0.177672921,0.810515046,0.222145088,0.333166053,0.627817369,205,0,52,0,26,55,6,0,0,,,,0,0,0,,0,0,0,0,1,0,0,0,0,0.0,70884.707,0.0,21064.777,0.0,34143.295,47244.549,2108.414,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,40.773,0.0,0.0,0.0,0.0,0.0,272.5882568,0.210425764,0.840442896,0.332830594,0.325091958,0.053546339,0.02747295,3828.695708,4.04e-05,-6.13e-06,6304071,-0.162897279,30.31830398,42.55767785,64.9689,48.3863,14.3443,0.0,7.2579,0.0,0.0,39.9323,0.0,0.3715,0.2767,0.082,0.0,0.0415,0.0,0.0,0.2283,0.0,24.9789,87.4932,25.4759,0.0,0.0,0.9957,7.6466,28.2682,0.0,0.1429,0.5004,0.1457,0.0,0.0,0.0057,0.0437,0.1617,0.0
6304080,0.048477257,-0.188911235,1516.059411,-0.239947859,0.217991139,76.00521381,0.759856844,0.174505481,0.269729902,0.188911235,0.857882787,0.23142762,0.347090441,0.589852161,183,0,11,36,12,93,1,0,1,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,48905.846,0.0,2637.994,17181.013,9095.502,47794.768,255.786,0.0,24.993,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.3157196,0.283793062,1.519642711,0.459926199,0.416552275,0.160417436,0.027210345,3868.722611,4.03e-05,3.82e-06,6304080,-0.092711104,29.57018702,43.61195753,32.1526,8.9503,20.1175,0.0,3.9675,0.0,5.4301,0.0,0.0,0.4553,0.1267,0.2849,0.0,0.0562,0.0,0.0769,0.0,0.0,13.5754,31.8099,11.9533,1.8398,0.0,10.4089,1.0152,0.0,0.0,0.1923,0.4505,0.1693,0.0261,0.0,0.1474,0.0144,0.0,0.0
6304090,0.010595213,-0.25233706,1458.71509,-0.270951839,0.234388283,72.90481596,0.729004926,0.226676654,0.398623297,0.25233706,1.32421909,0.301173639,0.451705102,0.711367676,352,0,15,0,30,55,0,0,1,,,,0,0,0,,0,0,0,0,0,0,0,12,0,0.0,160953.524,0.0,31940.787,0.0,43291.002,67060.736,0.0,0.0,21.372,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.769,0.0,0.0,285.1387939,0.229169741,1.191794753,0.385844105,0.346274823,0.127955813,0.027427889,3834.602304,3.98e-05,1.52e-05,6304090,0.0550748,29.84504355,43.3486324,111.9446,41.5266,2.334,0.0,2.4275,0.0,0.0,0.0,0.0,0.7075,0.2624,0.0148,0.0,0.0153,0.0,0.0,0.0,0.0,72.6273,49.6494,12.5335,7.6478,0.0,0.0,15.7747,0.0,0.0,0.459,0.3138,0.0792,0.0483,0.0,0.0,0.0997,0.0,0.0
6304100,0.034906266,-0.228533082,1380.434853,-0.268375779,0.227190475,73.16242195,0.731397372,0.209840731,0.350891361,0.228533082,1.151524942,0.279618368,0.419371512,0.69448365,275,2,36,39,23,53,0,10,0,,,,0,0,0,,0,0,0,0,2,0,0,2,0,0.0,85861.557,4721.753,39308.572,22099.994,37478.481,38518.684,0.0,1791.823,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,225.836,0.0,0.0,70.223,0.0,0.0,291.3321228,0.235906973,1.3679353,0.382828019,0.356107801,0.112005098,0.027357407,3886.549261,3.99e-05,8.98e-06,6304100,0.087930767,29.81423252,43.01243042,82.4517,43.5272,22.6713,0.0,8.8621,0.0,3.0458,0.0,0.0,0.5135,0.2711,0.1412,0.0,0.0552,0.0,0.019,0.0,0.0,33.9613,77.3323,26.3906,4.4697,0.0,3.0886,10.8616,4.4073,0.0,0.2116,0.4818,0.1644,0.0278,0.0,0.0192,0.0677,0.0275,0.0
6304110,0.050624834,-0.188048522,1509.378137,-0.240552181,0.214343746,75.94478249,0.758882504,0.174115879,0.267471795,0.188048522,0.849712953,0.230946624,0.346367897,0.694200509,479,0,26,0,34,47,0,0,0,,,,16,0,0,,0,0,0,0,13,0,0,1,0,0.0,121831.61,0.0,11893.326,0.0,22818.096,38329.047,0.0,0.0,0.0,,,,16698.755,0.0,0.0,,0.0,0.0,0.0,0.0,408.559,0.0,0.0,26.636,0.0,0.0,267.3683472,0.258293271,1.466010213,0.437591403,0.372618109,0.183581564,0.027415906,3835.752471,4.05e-05,1.42e-05,6304110,0.051638385,30.23215209,43.35224964,58.6219,11.467,52.2433,0.0,1.9992,0.0,2.5868,3.5629,0.0,0.4493,0.0879,0.4004,0.0,0.0153,0.0,0.0198,0.0273,0.0,22.9452,85.0842,8.7948,0.9919,0.0,1.8399,4.5198,6.3948,0.0,0.1757,0.6516,0.0674,0.0076,0.0,0.0141,0.0346,0.049,0.0
6304120,0.060522038,-0.196284301,1497.455657,-0.259312505,0.211337991,74.0687498,0.740311704,0.180425347,0.288506674,0.196284301,0.925817145,0.239521561,0.359229981,0.601595204,213,9,39,14,11,9,1,0,0,,,,15,0,0,,0,0,0,0,0,0,0,0,0,0.0,84522.283,6801.684,27214.535,18327.814,19231.927,3786.342,624.618,0.0,0.0,,,,9008.433,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.9646606,0.294862509,3.060644865,0.504823211,0.41898331,0.313227908,0.027710399,3821.730992,4.09e-05,-1.04e-05,6304120,0.026454108,29.71870942,42.77463139,75.3022,16.2912,11.9306,0.0,2.9758,0.0,2.583,0.0,0.0,0.6903,0.1493,0.1094,0.0,0.0273,0.0,0.0237,0.0,0.0,26.4754,68.012,1.6065,3.5672,0.0,3.4466,0.953,5.0608,0.0,0.2426,0.6233,0.0147,0.0327,0.0,0.0316,0.0087,0.0464,0.0
6304130,0.057682637,-0.191581241,1410.337678,-0.250559592,0.2142241,74.94404077,0.748885581,0.176131249,0.27453727,0.191581241,0.875275844,0.234968478,0.352400008,0.586268055,137,0,25,0,10,25,0,0,4,,,,9,0,0,,0,0,0,0,0,0,0,0,0,0.0,30218.193,0.0,29962.935,0.0,9980.85,20528.293,0.0,0.0,756.436,,,,6831.638,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.831543,0.200530335,13.42335129,0.471228027,0.322759181,0.832406047,0.027474698,3852.759205,4.05e-05,1.95e-07,6304130,0.631112909,29.30678724,42.84691071,67.3185,42.5206,22.9964,0.0,21.0437,5.5208,13.7487,6.077,0.0,0.3756,0.2372,0.1283,0.0,0.1174,0.0308,0.0767,0.0339,0.0,45.3287,50.297,36.7627,2.373,0.0,10.9634,9.7845,23.6541,0.0,0.253,0.2807,0.2052,0.0132,0.0,0.0612,0.0546,0.132,0.0
6304140,0.032387955,-0.237137238,1376.132407,-0.275743683,0.2290874,72.42563172,0.724088451,0.217941242,0.367676899,0.237137238,1.212255019,0.288788137,0.433125974,0.692125815,407,47,78,18,5,33,2,7,2,,,,16,0,0,,0,0,0,0,1,0,0,3,0,0.0,89276.759,21421.762,52467.519,9219.831,7912.642,11701.903,189.632,365.004,215.596,,,,4257.948,0.0,0.0,,0.0,0.0,0.0,0.0,37.892,0.0,0.0,155.876,0.0,0.0,419.9504089,0.24067761,8.651526451,0.484371867,0.333880216,0.689142472,0.02737426,3873.580827,4.01e-05,-5.76e-07,6304140,0.324916563,29.72706297,42.81155603,97.1486,54.5593,10.7839,0.0,18.9931,0.1128,3.1044,0.0,0.0,0.526,0.2954,0.0584,0.0,0.1028,0.0006,0.0168,0.0,0.0,59.0373,89.4494,7.7262,5.563,0.0,1.5444,19.9267,1.4473,0.0,0.3196,0.4843,0.0418,0.0301,0.0,0.0084,0.1079,0.0078,0.0
6304150,0.044928732,-0.221093496,1403.368344,-0.270569114,0.22443046,72.94308847,0.72917292,0.206109699,0.338420607,0.221093496,1.106405754,0.271935924,0.407847781,0.768524035,47,13,54,0,18,38,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,32357.041,7257.256,57072.02,0.0,22846.187,26233.313,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.3183594,0.208868563,1.41014576,0.318182048,0.311167657,0.069341954,0.027410897,3945.470425,3.99e-05,1.2e-05,6304150,-0.538828191,28.98876838,42.92532532,73.3453,38.2417,21.1265,0.0,17.594,2.2683,5.0853,7.264,0.0,0.4447,0.2319,0.1281,0.0,0.1067,0.0138,0.0308,0.044,0.0,62.0018,56.7052,13.2403,0.9921,0.0,7.7701,11.2865,12.968,0.0,0.3759,0.3437,0.0803,0.006,0.0,0.0471,0.0684,0.0786,0.0
6304160,0.058371985,-0.193559633,1417.849332,-0.253653842,0.208950934,74.63461585,0.74622479,0.177796824,0.28627744,0.193559633,0.91775178,0.236998263,0.355446079,0.630544885,74,0,195,0,10,16,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,13479.322,0.0,74278.048,0.0,4599.319,23815.291,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.1369019,0.200330257,0.705269456,0.310396453,0.300877184,0.059443136,0.02727331,3847.464398,4.04e-05,-1.43e-05,6304160,-0.129112388,29.14513494,42.46560288,46.013,58.6931,13.4912,0.0,8.2992,0.0,10.4482,0.9922,0.0,0.3336,0.4255,0.0978,0.0,0.0602,0.0,0.0757,0.0072,0.0,41.8744,44.2514,17.2882,1.9846,0.0,16.5728,5.712,10.2887,0.0,0.3035,0.3207,0.1253,0.0144,0.0,0.1201,0.0414,0.0746,0.0
6305010,0.034219761,-0.203176271,1655.936178,-0.241423156,0.21475611,75.8576844,0.757874401,0.184035643,0.300802785,0.203176271,0.970304477,0.244492944,0.366689059,0.763909468,432,3,133,14,19,11,0,0,2,,,,9,0,0,,0,0,0,0,0,2,0,0,0,0.0,133217.929,7659.459,108712.632,30066.772,29332.776,50122.361,0.0,0.0,120.961,,,,27170.251,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3033.307,0.0,0.0,0.0,0.0,608.8775635,0.25953126,7.371490955,0.702280927,0.4042041,0.829041979,0.026971248,3886.796623,4.05e-05,-8.13e-06,6305010,0.272706125,30.64997933,42.80307004,158.1406,3.9909,13.8821,2.7617,1.5637,3.0963,0.0,1.6259,0.0,0.8545,0.0216,0.075,0.0149,0.0084,0.0167,0.0,0.0088,0.0,68.2981,96.5444,2.9835,10.6109,0.0,1.9838,1.2719,3.349,0.0,0.3691,0.5217,0.0161,0.0573,0.0,0.0107,0.0069,0.0181,0.0
6305011,0.026064936,-0.220763691,1704.464706,-0.252898211,0.211609249,74.71017843,0.74666598,0.197578672,0.347866924,0.220763691,1.140582532,0.262683788,0.393976812,0.764356595,106,0,35,18,12,9,5,0,1,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,71156.137,0.0,32180.665,48354.129,11463.565,50341.465,545.197,0.0,94.568,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.2765961,0.327039868,5.059252739,0.615765826,0.521483302,0.433442622,0.02717572,3849.829541,4e-05,-5.09e-06,6305011,0.209094472,29.58938748,43.60035522,68.3087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.2087,1.9837,0.0,0.0,0.0,0.1478,0.0,0.0,0.9918,0.9543,0.029,0.0,0.0,0.0,0.0022,0.0,0.0,0.0145
